,timestamp,real_value,predict_value,yhat_lower,yhat_upper,error
0,2022-06-15 16:00,1687.21,1577.559283851518,1426.2522584841406,1729.0114119981727,6.498937070576984
1,2022-06-15 17:00,1498.65,1488.6760668266547,1340.9739595359197,1636.0497753199647,0.6655278532909857
2,2022-06-15 18:00,1444.1,1409.8968258438904,1263.698825546051,1569.866716481112,2.3684768475943168
3,2022-06-15 19:00,1331.94,1397.4541667238245,1247.2873082058366,1545.952128000467,4.688108439178018
4,2022-06-15 20:00,1199.42,1329.3169777478993,1172.9292530876942,1473.7602263396664,9.771708322567873
